q,chi1_z,chi2_z,PN_order,a_merger,a_star,abs_delta_a,method,delta_a_signed,q_key,chi1_key,chi2_key,updated_at,degree,m1,m2,nu,chi_eff,chi_a
0.25,0.2105263157894736,0.3789473684210525,2PN,3.1549097054347794,3.844984498449845,0.6900747930150657,Taylor,0.6900747930150657,0.25,0.210526315789,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.3452631578947367,-0.08421052631578944
0.25,-0.3789473684210527,0.3789473684210525,0PN,3.191179557162659,4.208220822082208,1.0170412649195493,Taylor,1.0170412649195493,0.25,-0.378947368421,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.22736842105263147,-0.3789473684210526
0.25,0.3789473684210525,0.3789473684210525,0PN,3.1425346054503627,4.143414341434143,1.0008797359837804,Taylor,1.0008797359837804,0.25,0.378947368421,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.37894736842105253,0.0
0.25,-0.4631578947368421,0.3789473684210525,2PN,3.195408880959083,3.858585858585858,0.6631769776267751,Taylor,0.6631769776267751,0.25,-0.463157894737,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.2105263157894736,-0.4210526315789473
0.25,0.5473684210526315,0.3789473684210525,1PN,3.134810891390409,3.797779777977798,0.6629688865873891,Taylor,0.6629688865873891,0.25,0.547368421053,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.41263157894736835,0.08421052631578951
0.25,-0.4631578947368421,0.3789473684210525,1PN,3.195408880959083,3.863386338633864,0.6679774576747803,Taylor,0.6679774576747803,0.25,-0.463157894737,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.2105263157894736,-0.4210526315789473
0.25,0.463157894736842,0.3789473684210525,2PN,3.141315567420596,3.84018401840184,0.698868450981244,Taylor,0.698868450981244,0.25,0.463157894737,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.3957894736842104,0.04210526315789476
0.25,-0.4631578947368421,0.3789473684210525,0PN,3.195408880959083,4.215421542154215,1.020012661195132,Taylor,1.020012661195132,0.25,-0.463157894737,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.2105263157894736,-0.4210526315789473
0.25,-0.5473684210526316,0.3789473684210525,2PN,3.199360432095622,3.860986098609861,0.6616256665142393,Taylor,0.6616256665142393,0.25,-0.547368421053,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.19368421052631568,-0.46315789473684205
0.25,-0.3789473684210527,-0.5473684210526316,1PN,3.67777483578898,6.051605160516052,2.373830324727072,Taylor,2.373830324727072,0.25,-0.378947368421,-0.547368421053,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,-0.5136842105263159,0.08421052631578946
0.25,-0.5473684210526316,0.3789473684210525,1PN,3.199360432095622,3.868986898689869,0.6696264665942468,Taylor,0.6696264665942468,0.25,-0.547368421053,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.19368421052631568,-0.46315789473684205
0.25,0.5473684210526315,0.2947368421052632,0PN,3.194584661559337,4.245824582458246,1.051239920898909,Taylor,1.051239920898909,0.25,0.547368421053,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.3452631578947368,0.12631578947368416
0.25,0.463157894736842,0.2947368421052632,2PN,3.195757604925171,3.9129912991299127,0.7172336942047419,Taylor,0.7172336942047419,0.25,0.463157894737,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.32842105263157895,0.0842105263157894
0.25,0.463157894736842,0.2947368421052632,1PN,3.195757604925171,3.8913891389138913,0.6956315339887205,Taylor,0.6956315339887205,0.25,0.463157894737,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.32842105263157895,0.0842105263157894
0.25,-0.8,0.3789473684210525,1PN,3.216821787545157,3.885788578857886,0.6689667913127293,Taylor,0.6689667913127293,0.25,-0.8,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.14315789473684198,-0.5894736842105263
0.25,-0.2105263157894737,0.8,2PN,2.880520889451299,3.5545554555455547,0.6740345660942557,Taylor,0.6740345660942557,0.25,-0.210526315789,0.8,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.5978947368421054,-0.5052631578947369
0.25,0.631578947368421,0.2947368421052632,0PN,3.187922158981406,4.238623862386239,1.0507017034048325,Taylor,1.0507017034048325,0.25,0.631578947368,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.36210526315789476,0.16842105263157892
0.25,0.631578947368421,0.2105263157894736,1PN,3.2465491955341585,3.975397539753975,0.7288483442198164,Taylor,0.7288483442198164,0.25,0.631578947368,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.2947368421052631,0.21052631578947373
0.25,-0.5473684210526316,0.2947368421052632,0PN,3.2573471251779136,4.351435143514351,1.0940880183364374,Taylor,1.0940880183364374,0.25,-0.547368421053,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.12631578947368421,-0.4210526315789474
0.25,0.463157894736842,0.0421052631578946,1PN,3.3621078166893925,4.210621062106211,0.848513245416818,Taylor,0.848513245416818,0.25,0.463157894737,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.12631578947368408,0.2105263157894737
0.25,0.5473684210526315,0.3789473684210525,2PN,3.134810891390409,3.838583858385839,0.7037729669954298,Taylor,0.7037729669954298,0.25,0.547368421053,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.41263157894736835,0.08421052631578951
0.25,0.5473684210526315,0.3789473684210525,0PN,3.134810891390409,4.129012901290129,0.9942020098997202,Taylor,0.9942020098997202,0.25,0.547368421053,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.41263157894736835,0.08421052631578951
0.25,0.463157894736842,0.3789473684210525,1PN,3.141315567420596,3.8033803380338034,0.6620647706132075,Taylor,0.6620647706132075,0.25,0.463157894737,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.3957894736842104,0.04210526315789476
0.25,0.3789473684210525,0.3789473684210525,2PN,3.1425346054503627,3.841784178417842,0.6992495729674792,Taylor,0.6992495729674792,0.25,0.378947368421,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.37894736842105253,0.0
0.25,-0.1263157894736842,0.3789473684210525,0PN,3.171875161599434,4.185818581858186,1.013943420258752,Taylor,1.013943420258752,0.25,-0.126315789474,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.2778947368421052,-0.2526315789473683
0.25,0.0421052631578946,0.3789473684210525,1PN,3.161431527163228,3.829782978297829,0.6683514511346016,Taylor,0.6683514511346016,0.25,0.042105263158,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.31157894736842096,-0.16842105263157894
0.25,-0.2105263157894737,0.3789473684210525,0PN,3.1766952008562432,4.1938193819381935,1.0171241810819502,Taylor,1.0171241810819502,0.25,-0.210526315789,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.26105263157894726,-0.2947368421052631
0.25,0.1263157894736841,0.1263157894736841,0PN,3.3298447960214914,4.573857385738574,1.2440125897170824,Taylor,1.2440125897170824,0.25,0.126315789474,0.126315789474,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.1263157894736841,0.0
0.25,0.5473684210526315,0.2947368421052632,1PN,3.194584661559337,3.885788578857886,0.6912039172985489,Taylor,0.6912039172985489,0.25,0.547368421053,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.3452631578947368,0.12631578947368416
0.25,-0.5473684210526316,0.3789473684210525,0PN,3.199360432095622,4.223422342234223,1.0240619101386017,Taylor,1.0240619101386017,0.25,-0.547368421053,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.19368421052631568,-0.46315789473684205
0.25,-0.6315789473684211,0.3789473684210525,2PN,3.209534273683263,3.8625862586258624,0.6530519849425995,Taylor,0.6530519849425995,0.25,-0.631578947368,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.17684210526315777,-0.5052631578947369
0.25,-0.6315789473684211,0.3789473684210525,1PN,3.209534273683263,3.874587458745874,0.6650531850626114,Taylor,0.6650531850626114,0.25,-0.631578947368,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.17684210526315777,-0.5052631578947369
0.25,-0.6315789473684211,0.3789473684210525,0PN,3.209534273683263,4.230623062306231,1.021088788622968,Taylor,1.021088788622968,0.25,-0.631578947368,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.17684210526315777,-0.5052631578947369
0.25,-0.7157894736842105,0.3789473684210525,2PN,3.2133102569514334,3.864186418641864,0.650876161690431,Taylor,0.650876161690431,0.25,-0.715789473684,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.1599999999999999,-0.5473684210526315
0.25,0.3789473684210525,0.1263157894736841,2PN,3.312719642154651,4.08020802080208,0.7674883786474287,Taylor,0.7674883786474287,0.25,0.378947368421,0.126315789474,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.1768421052631578,0.1263157894736842
0.25,0.3789473684210525,0.1263157894736841,0PN,3.312719642154651,4.543454345434543,1.2307347032798917,Taylor,1.2307347032798917,0.25,0.378947368421,0.126315789474,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.1768421052631578,0.1263157894736842
0.25,0.3789473684210525,0.1263157894736841,1PN,3.312719642154651,4.1002100210021,0.787490378847449,Taylor,0.787490378847449,0.25,0.378947368421,0.126315789474,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.1768421052631578,0.1263157894736842
0.25,0.8,0.2947368421052632,0PN,3.186941061800661,4.223422342234223,1.036481280433562,Taylor,1.036481280433562,0.25,0.8,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.3957894736842106,0.25263157894736843
0.25,-0.2947368421052632,0.3789473684210525,0PN,3.186712710425464,4.201020102010201,1.0143073915847367,Taylor,1.0143073915847367,0.25,-0.294736842105,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.24421052631578938,-0.33684210526315783
0.25,0.7157894736842105,0.2947368421052632,2PN,3.187130289414774,3.9073907390739073,0.7202604496591332,Taylor,0.7202604496591332,0.25,0.715789473684,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.3789473684210527,0.21052631578947367
0.25,0.7157894736842105,0.2947368421052632,1PN,3.187130289414774,3.874587458745874,0.6874571693311,Taylor,0.6874571693311,0.25,0.715789473684,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.3789473684210527,0.21052631578947367
0.25,0.7157894736842105,0.2947368421052632,0PN,3.187130289414774,4.230623062306231,1.0434927728914567,Taylor,1.0434927728914567,0.25,0.715789473684,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.3789473684210527,0.21052631578947367
0.25,0.631578947368421,0.2947368421052632,2PN,3.187922158981406,3.908990899089909,0.7210687401085023,Taylor,0.7210687401085023,0.25,0.631578947368,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.36210526315789476,0.16842105263157892
0.25,0.631578947368421,0.2947368421052632,1PN,3.187922158981406,3.88018801880188,0.6922658598204734,Taylor,0.6922658598204734,0.25,0.631578947368,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.36210526315789476,0.16842105263157892
0.25,0.5473684210526315,0.2947368421052632,2PN,3.194584661559337,3.911391139113912,0.7168064775545746,Taylor,0.7168064775545746,0.25,0.547368421053,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.3452631578947368,0.12631578947368416
0.25,-0.8,0.3789473684210525,2PN,3.216821787545157,3.8665866586658666,0.64976487112071,Taylor,0.64976487112071,0.25,-0.8,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.14315789473684198,-0.5894736842105263
0.25,0.8,0.2947368421052632,1PN,3.186941061800661,3.868986898689869,0.6820458368892073,Taylor,0.6820458368892073,0.25,0.8,0.294736842105,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.3957894736842106,0.25263157894736843
0.25,0.0421052631578946,0.2105263157894736,0PN,3.278468075067302,4.429842984298429,1.1513749092311274,Taylor,1.1513749092311274,0.25,0.042105263158,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.1768421052631578,-0.0842105263157895
0.25,0.7157894736842105,0.2105263157894736,2PN,3.239706155119669,3.984998499849985,0.7452923447303155,Taylor,0.7452923447303155,0.25,0.715789473684,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.311578947368421,0.2526315789473685
0.25,-0.7157894736842105,0.0421052631578946,0PN,3.417729278876209,4.872287228722872,1.454557949846663,Taylor,1.454557949846663,0.25,-0.715789473684,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,-0.10947368421052645,-0.3789473684210526
0.25,0.0421052631578946,0.2105263157894736,1PN,3.278468075067302,4.019401940194019,0.740933865126717,Taylor,0.740933865126717,0.25,0.042105263158,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.1768421052631578,-0.0842105263157895
0.25,0.7157894736842105,0.0421052631578946,2PN,3.347289423053976,4.164216421642164,0.8169269985881891,Taylor,0.8169269985881891,0.25,0.715789473684,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.1768421052631578,0.33684210526315794
0.25,0.8,0.0421052631578946,0PN,3.345630070050244,4.6578657865786575,1.3122357165284133,Taylor,1.3122357165284133,0.25,0.8,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.1936842105263157,0.3789473684210527
0.25,0.2105263157894736,0.0421052631578946,0PN,3.3795039875709283,4.737073707370737,1.3575697197998084,Taylor,1.3575697197998084,0.25,0.210526315789,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.0757894736842104,0.0842105263157895
0.25,-0.5473684210526316,0.2105263157894736,1PN,3.3138626587547964,4.065806580658066,0.7519439219032695,Taylor,0.7519439219032695,0.25,-0.547368421053,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.058947368421052554,-0.3789473684210526
0.25,-0.1263157894736842,0.2105263157894736,1PN,3.288184222190617,4.033003300330033,0.744819078139416,Taylor,0.744819078139416,0.25,-0.126315789474,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.14315789473684204,-0.1684210526315789
0.25,0.3789473684210525,0.0421052631578946,1PN,3.3682175911904824,4.218621862186218,0.8504042709957358,Taylor,0.8504042709957358,0.25,0.378947368421,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.10947368421052618,0.16842105263157894
0.25,0.7157894736842105,0.0421052631578946,0PN,3.347289423053976,4.669066906690669,1.3217774836366938,Taylor,1.3217774836366938,0.25,0.715789473684,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.1768421052631578,0.33684210526315794
0.25,-0.6315789473684211,0.2105263157894736,0PN,3.3169774457005845,4.504250425042504,1.1872729793419197,Taylor,1.1872729793419197,0.25,-0.631578947368,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.042105263157894646,-0.42105263157894735
0.25,0.3789473684210525,0.0421052631578946,0PN,3.3682175911904824,4.713871387138714,1.3456537959482318,Taylor,1.3456537959482318,0.25,0.378947368421,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.10947368421052618,0.16842105263157894
0.25,0.2947368421052632,0.0421052631578946,2PN,3.374019108395634,4.178617861786178,0.8045987533905445,Taylor,0.8045987533905445,0.25,0.294736842105,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.09263157894736831,0.1263157894736843
0.25,0.2947368421052632,0.0421052631578946,1PN,3.374019108395634,4.225822582258226,0.8518034738625917,Taylor,0.8518034738625917,0.25,0.294736842105,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.09263157894736831,0.1263157894736843
0.25,0.2947368421052632,0.0421052631578946,0PN,3.374019108395634,4.725072507250725,1.351053398855091,Taylor,1.351053398855091,0.25,0.294736842105,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.09263157894736831,0.1263157894736843
0.25,0.463157894736842,0.0421052631578946,0PN,3.3621078166893925,4.702670267026702,1.34056245033731,Taylor,1.34056245033731,0.25,0.463157894737,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.12631578947368408,0.2105263157894737
0.25,-0.3789473684210527,0.0421052631578946,1PN,3.4086399341227347,4.290629062906291,0.8819891287835562,Taylor,0.8819891287835562,0.25,-0.378947368421,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,-0.04210526315789487,-0.21052631578947364
0.25,-0.6315789473684211,0.0421052631578946,2PN,3.4159840781657738,4.213821382138214,0.79783730397244,Taylor,0.79783730397244,0.25,-0.631578947368,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,-0.09263157894736856,-0.3368421052631579
0.25,-0.7157894736842105,0.0421052631578946,1PN,3.417729278876209,4.324232423242324,0.9065031443661152,Taylor,0.9065031443661152,0.25,-0.715789473684,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,-0.10947368421052645,-0.3789473684210526
0.25,0.631578947368421,0.3789473684210525,0PN,3.133954965657431,4.121812181218122,0.9878572155606906,Taylor,0.9878572155606906,0.25,0.631578947368,0.378947368421,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.42947368421052623,0.12631578947368427
0.25,-0.1263157894736842,0.2105263157894736,0PN,3.288184222190617,4.448244824482448,1.1600606022918316,Taylor,1.1600606022918316,0.25,-0.126315789474,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.14315789473684204,-0.1684210526315789
0.25,-0.4631578947368421,0.1263157894736841,1PN,3.358681297720836,4.172217221722172,0.8135359240013358,Taylor,0.8135359240013358,0.25,-0.463157894737,0.126315789474,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.008421052631578857,-0.2947368421052631
0.25,-0.2105263157894737,0.2105263157894736,1PN,3.292583665228316,4.039403940394039,0.7468202751657236,Taylor,0.7468202751657236,0.25,-0.210526315789,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.12631578947368416,-0.21052631578947364
0.25,-0.8,0.1263157894736841,0PN,3.375923130123928,4.691469146914692,1.3155460167907638,Taylor,1.3155460167907638,0.25,-0.8,0.126315789474,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,-0.05894736842105275,-0.4631578947368421
0.25,-0.2947368421052632,0.2105263157894736,2PN,3.29666950805001,4.012201220122012,0.7155317120720022,Taylor,0.7155317120720022,0.25,-0.294736842105,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.10947368421052625,-0.2526315789473684
0.25,0.8,0.0421052631578946,2PN,3.345630070050244,4.161016101610161,0.8153860315599171,Taylor,0.8153860315599171,0.25,0.8,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.1936842105263157,0.3789473684210527
0.25,-0.2947368421052632,0.2105263157894736,0PN,3.29666950805001,4.466646664666467,1.1699771566164563,Taylor,1.1699771566164563,0.25,-0.294736842105,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.10947368421052625,-0.2526315789473684
0.25,-0.6315789473684211,0.2105263157894736,2PN,3.3169774457005845,4.021802180218022,0.7048247345174374,Taylor,0.7048247345174374,0.25,-0.631578947368,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.042105263157894646,-0.42105263157894735
0.25,-0.3789473684210527,0.2105263157894736,1PN,3.300435767547949,4.053005300530053,0.752569532982104,Taylor,0.752569532982104,0.25,-0.378947368421,0.210526315789,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.09263157894736834,-0.29473684210526313
0.25,0.1263157894736841,0.0421052631578946,1PN,3.379190635391172,4.241824182418242,0.8626335470270701,Taylor,0.8626335470270701,0.25,0.126315789474,0.042105263158,2026-06-30T21:48:10,3.0,0.2,0.8,0.16000000000000003,0.0589473684210525,0.04210526315789476
